,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,diseaseLimiar,Wolves,Sheep,Ill sheep rate
892,892,19,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,27,2.4444444444444446
893,893,19,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
894,894,19,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,40,0.0
895,895,19,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,45,0.8222222222222222
896,896,19,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,36,0.7222222222222222
897,897,19,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,43,2.7906976744186047
898,898,20,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,29,1.5862068965517242
899,899,20,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,35,1.2857142857142858
900,900,19,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,29,2.6551724137931036
901,901,20,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,37,0.6756756756756757
902,902,19,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,33,0.0
903,903,20,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,25,0.32
904,904,20,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,27,0.0
905,905,20,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,0,0.0
906,906,20,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
907,907,20,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,35,1.2571428571428571
908,908,20,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,24,1.3333333333333333
909,909,20,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,26,0.0
910,910,20,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,22,0.5
911,911,20,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,0,0.0
912,912,20,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,29,1.7586206896551724
913,913,20,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,31,0.5161290322580645
914,914,20,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,24,1.2916666666666667
915,915,20,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,28,2.142857142857143
916,916,20,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,32,0.0
917,917,20,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
918,918,20,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,43,1.0232558139534884
919,919,20,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,31,0.7096774193548387
920,920,20,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,36,0.0
921,921,20,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,26,3.0
922,922,20,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
923,923,20,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,34,1.588235294117647
924,924,20,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,40,0.975
925,925,20,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,37,0.0
926,926,20,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,26,2.8461538461538463
927,927,20,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,0,0.0
928,928,20,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,47,1.2765957446808511
929,929,20,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,28,1.1071428571428572
930,930,20,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,32,0.0
931,931,20,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,37,2.2162162162162162
932,932,20,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
933,933,20,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,30,1.9666666666666666
934,934,20,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,37,0.6216216216216216
935,935,20,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,39,0.0
936,936,20,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,35,3.0285714285714285
937,937,20,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,38,1.9210526315789473
938,938,20,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
939,939,20,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,34,1.1764705882352942
940,940,20,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,33,0.0
941,941,20,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,24,4.708333333333333
942,942,20,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,39,2.0
943,943,20,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,37,0.9459459459459459
944,944,21,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,25,2.2
945,945,20,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,36,0.0
946,946,21,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,46,0.8043478260869565
947,947,21,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,36,0.6666666666666666
948,948,21,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,0,0.0
949,949,21,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,29,0.3793103448275862
950,950,21,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,31,0.0
951,951,21,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,29,1.3793103448275863
952,952,21,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
953,953,21,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,26,1.1153846153846154
954,954,21,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,36,0.5277777777777778
955,955,21,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,33,0.0
956,956,21,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,37,1.2162162162162162
957,957,21,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,0,0.0
958,958,21,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,30,1.3333333333333333
959,959,21,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,37,0.43243243243243246
960,960,21,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,25,0.0
961,961,21,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
962,962,21,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,37,1.7027027027027026
963,963,21,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,34,0.9705882352941176
964,964,21,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,33,0.5151515151515151
965,965,21,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,28,0.0
966,966,21,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,29,2.310344827586207
967,967,21,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
968,968,21,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,32,1.65625
969,969,21,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,42,0.4523809523809524
970,970,21,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,25,0.0
971,971,21,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,36,2.3333333333333335
972,972,21,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,0,0.0
973,973,21,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,24,2.25
974,974,21,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,30,0.8333333333333334
975,975,21,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,44,0.0
976,976,21,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
977,977,21,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,36,1.7777777777777777
978,978,21,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,41,1.4634146341463414
979,979,21,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,28,0.9285714285714286
980,980,21,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,38,0.0
981,981,21,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,29,3.0344827586206895
982,982,21,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
983,983,21,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,33,1.0606060606060606
984,984,21,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,41,1.6829268292682926
985,985,21,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,31,0.0
986,986,21,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,34,3.411764705882353
987,987,21,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,28,2.6785714285714284
988,988,21,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,32,1.53125
989,989,22,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,43,1.069767441860465
990,990,22,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,31,0.8709677419354839
991,991,21,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,30,0.0
992,992,22,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,39,0.9487179487179487
993,993,22,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,0,0.0
994,994,22,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,29,0.4482758620689655
995,995,22,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,30,0.0
996,996,22,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,38,1.2894736842105263
997,997,22,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,30,0.9333333333333333
998,998,22,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,33,0.7272727272727273
999,999,22,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,31,1.3548387096774193
1000,1000,22,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,31,1.6774193548387097
1001,1001,22,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,30,0.0
1002,1002,22,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,32,1.1875
1003,1003,22,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,0,0.0
1004,1004,22,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,41,0.4878048780487805
1005,1005,22,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,36,0.0
1006,1006,22,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,37,1.5135135135135136
1007,1007,22,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
1008,1008,22,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,38,0.4473684210526316
1009,1009,22,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,35,0.8571428571428571
1010,1010,22,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,37,0.0
1011,1011,22,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,39,1.9487179487179487
1012,1012,22,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,35,1.6
1013,1013,22,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
1014,1014,22,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,29,1.0
1015,1015,22,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,24,0.0
1016,1016,22,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,0,0.0
1017,1017,22,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,35,1.7142857142857142
1018,1018,22,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,25,3.32
1019,1019,22,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,40,0.425
1020,1020,22,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,35,2.0285714285714285
1021,1021,22,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,34,0.0
1022,1022,22,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,26,2.0
1023,1023,22,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
1024,1024,22,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,33,0.696969696969697
1025,1025,22,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,29,0.0
1026,1026,22,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,28,4.535714285714286
1027,1027,22,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
1028,1028,22,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,33,1.878787878787879
1029,1029,22,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,37,0.0
1030,1030,22,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,34,1.1764705882352942
1031,1031,22,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,29,3.896551724137931
1032,1032,22,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,40,1.95
1033,1033,22,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,41,0.9024390243902439
1034,1034,23,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,0,0.0
1035,1035,22,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,40,0.0
1036,1036,23,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,32,1.5625
1037,1037,23,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,37,1.054054054054054
1038,1038,23,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,30,0.0
1039,1039,23,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,33,0.2727272727272727
1040,1040,23,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,34,0.7647058823529411
1041,1041,23,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,43,1.1162790697674418
1042,1042,23,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
1043,1043,23,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,28,1.2142857142857142
1044,1044,23,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,35,0.4857142857142857
1045,1045,23,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,32,0.0
1046,1046,23,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,28,1.4285714285714286
1047,1047,23,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,25,1.32
1048,1048,23,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,28,0.8214285714285714
1049,1049,23,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,27,0.0
1050,1050,23,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,42,1.7619047619047619
1051,1051,23,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,34,1.8235294117647058
1052,1052,23,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
1053,1053,23,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,43,0.4186046511627907
1054,1054,23,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,26,1.2692307692307692
1055,1055,23,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,37,0.0
1056,1056,23,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,28,3.142857142857143
1057,1057,23,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
1058,1058,23,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,32,0.625
1059,1059,23,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,44,1.0681818181818181
1060,1060,23,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,24,0.0
1061,1061,23,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,0,0.0
1062,1062,23,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,37,2.5405405405405403
1063,1063,23,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,37,1.4594594594594594
1064,1064,23,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,28,1.2142857142857142
1065,1065,23,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,34,0.0
1066,1066,23,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,27,1.4444444444444444
1067,1067,23,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,38,2.1315789473684212
1068,1068,23,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
1069,1069,23,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,30,0.8333333333333334
1070,1070,23,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,26,0.0
1071,1071,23,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,34,3.0
1072,1072,23,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,31,2.3870967741935485
1073,1073,23,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
1074,1074,23,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,26,1.3846153846153846
1075,1075,23,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,30,0.0
1076,1076,23,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,39,2.948717948717949
1077,1077,23,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,23,3.608695652173913
1078,1078,23,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,29,1.206896551724138
1079,1079,24,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,42,1.0952380952380953
1080,1080,23,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,32,0.0
1081,1081,24,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,35,0.9714285714285714
1082,1082,24,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,0,0.0
1083,1083,24,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,35,0.4857142857142857
1084,1084,24,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,40,0.725
1085,1085,24,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,32,0.0
1086,1086,24,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
1087,1087,24,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,32,1.15625
1088,1088,24,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,38,1.1578947368421053
1089,1089,24,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,21,0.0
1090,1090,24,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,39,0.41025641025641024
1091,1091,24,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,40,1.1
1092,1092,24,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,34,1.0
1093,1093,24,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,0,0.0
1094,1094,24,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,35,0.37142857142857144
1095,1095,24,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,26,0.0
1096,1096,24,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,40,1.45
1097,1097,24,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,33,1.0
1098,1098,24,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,37,0.4594594594594595
1099,1099,24,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,41,0.0
1100,1100,24,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,24,3.75
1101,1101,24,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,27,2.5185185185185186
1102,1102,24,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,27,2.111111111111111
1103,1103,24,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
1104,1104,24,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,30,0.7
1105,1105,24,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,31,0.0
1106,1106,24,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,28,1.6785714285714286
1107,1107,24,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,37,1.9189189189189189
1108,1108,24,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,0,0.0
1109,1109,24,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,28,0.8571428571428571
1110,1110,24,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,34,0.0
1111,1111,24,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,35,2.6
1112,1112,24,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,39,1.0512820512820513
1113,1113,24,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
1114,1114,24,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,45,0.6888888888888889
1115,1115,24,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,27,0.0
1116,1116,24,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,28,3.75
1117,1117,24,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,36,1.6944444444444444
1118,1118,24,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
1119,1119,24,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,32,1.03125
1120,1120,24,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,29,0.0
1121,1121,24,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,29,4.103448275862069
1122,1122,24,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,27,2.185185185185185
1123,1123,24,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,41,1.024390243902439
1124,1124,25,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,25,2.08
1125,1125,25,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,32,0.96875
1126,1126,24,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,42,0.0
1127,1127,25,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,43,0.813953488372093
1128,1128,25,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,33,0.36363636363636365
1129,1129,25,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,0,0.0
1130,1130,25,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,34,0.0
1131,1131,25,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
1132,1132,25,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,30,1.3
1133,1133,25,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,30,1.1333333333333333
1134,1134,25,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,32,0.40625
1135,1135,25,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,31,0.0
1136,1136,25,600,20,20,0.04,0.05,20,True,30,4,100,50,0.0,0,0,0.0
1137,1137,25,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,29,1.5862068965517242
1138,1138,25,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,30,1.6666666666666667
1139,1139,25,600,20,20,0.04,0.05,20,True,30,4,50,150,0.75,0,30,0.43333333333333335
1140,1140,25,600,20,20,0.04,0.05,20,True,30,4,50,150,1.0,0,34,0.0
1141,1141,25,600,20,20,0.04,0.05,20,True,30,4,100,50,0.25,0,33,1.7878787878787878
1142,1142,25,600,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,33,1.5151515151515151
1143,1143,25,600,20,20,0.04,0.05,20,True,30,4,100,100,0.0,0,0,0.0
1144,1144,25,600,20,20,0.04,0.05,20,True,30,4,100,50,0.75,0,20,1.65
1145,1145,25,600,20,20,0.04,0.05,20,True,30,4,100,50,1.0,0,32,0.0
1146,1146,25,600,20,20,0.04,0.05,20,True,30,4,100,150,0.0,0,0,0.0
1147,1147,25,600,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,27,1.4814814814814814
1148,1148,25,600,20,20,0.04,0.05,20,True,30,4,100,100,0.25,0,31,2.6774193548387095
1149,1149,25,600,20,20,0.04,0.05,20,True,30,4,100,100,0.75,0,40,0.825
1150,1150,25,600,20,20,0.04,0.05,20,True,30,4,100,100,1.0,0,38,0.0
1151,1151,25,600,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,38,2.236842105263158
1152,1152,25,600,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,24,2.625
1153,1153,25,600,20,20,0.04,0.05,20,True,30,4,150,50,0.0,0,0,0.0
1154,1154,25,600,20,20,0.04,0.05,20,True,30,4,100,150,0.75,0,39,0.9230769230769231
1155,1155,25,600,20,20,0.04,0.05,20,True,30,4,100,150,1.0,0,23,0.0
1156,1156,25,600,20,20,0.04,0.05,20,True,30,4,150,50,0.25,0,25,3.0
1157,1157,25,600,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,30,1.4666666666666666
1158,1158,25,600,20,20,0.04,0.05,20,True,30,4,150,100,0.0,0,0,0.0
1159,1159,25,600,20,20,0.04,0.05,20,True,30,4,150,50,0.75,0,37,0.5945945945945946
1160,1160,25,600,20,20,0.04,0.05,20,True,30,4,150,50,1.0,0,28,0.0
1161,1161,25,600,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,22,3.227272727272727
1162,1162,25,600,20,20,0.04,0.05,20,True,30,4,150,100,0.25,0,30,3.7
1163,1163,25,600,20,20,0.04,0.05,20,True,30,4,150,150,0.0,0,0,0.0
1164,1164,25,600,20,20,0.04,0.05,20,True,30,4,150,100,0.75,0,30,1.1333333333333333
1165,1165,25,600,20,20,0.04,0.05,20,True,30,4,150,100,1.0,0,35,0.0
1166,1166,26,600,20,20,0.04,0.05,20,True,30,4,50,50,0.0,0,0,0.0
1167,1167,25,600,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,41,2.1951219512195124
1168,1168,25,600,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,29,3.689655172413793
1169,1169,25,600,20,20,0.04,0.05,20,True,30,4,150,150,0.75,0,28,1.4642857142857142
1170,1170,25,600,20,20,0.04,0.05,20,True,30,4,150,150,1.0,0,33,0.0
1171,1171,26,600,20,20,0.04,0.05,20,True,30,4,50,50,0.25,0,37,0.7027027027027027
1172,1172,26,600,20,20,0.04,0.05,20,True,30,4,50,100,0.0,0,0,0.0
1173,1173,26,600,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,38,0.5263157894736842
1174,1174,26,600,20,20,0.04,0.05,20,True,30,4,50,50,0.75,0,40,0.3
1175,1175,26,600,20,20,0.04,0.05,20,True,30,4,50,50,1.0,0,33,0.0
1176,1176,26,600,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,38,0.9473684210526315
1177,1177,26,600,20,20,0.04,0.05,20,True,30,4,50,150,0.0,0,0,0.0
1178,1178,26,600,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,52,0.6153846153846154
1179,1179,26,600,20,20,0.04,0.05,20,True,30,4,50,100,0.75,0,38,0.3684210526315789
1180,1180,26,600,20,20,0.04,0.05,20,True,30,4,50,100,1.0,0,37,0.0
1181,1181,26,600,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,40,0.975
1182,1182,26,600,20,20,0.04,0.05,20,True,30,4,50,150,0.25,0,35,1.3428571428571427
